image,label,class_name,split,split_dupaware,split_neardup,sha256,dup_group,neardup_group
Oto-Endoscopic_Images/Cerumen_Impaction/CI_235.jpg,1,Cerumen_Impaction,test,train,train,36a1a73959c20a2a2916dfc60b491fd552e144b26108264de2714306b35747b8,619,491
Oto-Endoscopic_Images/Cerumen_Impaction/CI_236.jpg,1,Cerumen_Impaction,test,train,train,a5e7e40778c30fe98289871428d070373842b566b65499616e5eda866ff7743e,1856,491
Oto-Endoscopic_Images/Cerumen_Impaction/CI_237.jpg,1,Cerumen_Impaction,train,train,train,9dd6a9903f60a098383537c1980585c8fef89a01c73c8b1c7278f238e4dfffd0,1773,489
Oto-Endoscopic_Images/Cerumen_Impaction/CI_238.jpg,1,Cerumen_Impaction,test,train,train,410d90e69787deceafa634615070a99456e252bfea83ad56f06b6a821abf9f13,731,492
Oto-Endoscopic_Images/Cerumen_Impaction/CI_239.jpg,1,Cerumen_Impaction,train,test,train,25c720eaef9d072949f9f3ad0ee06adb6a8f767366aeeffdf30ede374ad2194b,431,492
Oto-Endoscopic_Images/Cerumen_Impaction/CI_240.jpg,1,Cerumen_Impaction,train,train,train,68bfc4a1a2db28b9b0d6b2d4bf5c429ecce8862d662ad3bd1bdb60945dc2f08b,1182,492
Oto-Endoscopic_Images/Cerumen_Impaction/CI_241.jpg,1,Cerumen_Impaction,val,train,train,2501f4b6065b147c24228716412b40d57fdef160abd1bd70e9335b5b04506e00,423,492
Oto-Endoscopic_Images/Cerumen_Impaction/CI_242.jpg,1,Cerumen_Impaction,test,train,val,cb649781cada2fc1958305ee467db7bfcd4e1ec6c3ccaf87ab04227de43630b3,2295,493
Oto-Endoscopic_Images/Cerumen_Impaction/CI_243.jpg,1,Cerumen_Impaction,train,train,val,c10671c4b31a5771b0779d89a9f7704112cdb8db63687796e3976a8e073e4167,2170,494
Oto-Endoscopic_Images/Cerumen_Impaction/CI_244.jpg,1,Cerumen_Impaction,train,test,val,e4a8672c0bfc1e49f42bc6fdf7ce038f39d71d09132834020771ebd4e960a0d5,2571,493
Oto-Endoscopic_Images/Cerumen_Impaction/CI_245.jpg,1,Cerumen_Impaction,train,train,val,85b4ed2227a4d79073ac5ef927c4ade1a66f502ca3feb1e1600fc64ca1bf6f7b,1515,493
Oto-Endoscopic_Images/Cerumen_Impaction/CI_246.jpg,1,Cerumen_Impaction,train,train,val,0f821d8cb70bb858b92084229d3df217d51e8726e0e1e984168587bd18a0767f,164,494
Oto-Endoscopic_Images/Cerumen_Impaction/CI_247.jpg,1,Cerumen_Impaction,val,train,val,ab6b7f177eb601ac16213b2a7142219e382edc51e5214451f6067a806377dcc0,1913,494
Oto-Endoscopic_Images/Cerumen_Impaction/CI_248.jpg,1,Cerumen_Impaction,test,val,val,f32617d37ee0777266f482a560dee067e6fadaaa6806c4c04e05d1ce10ca937d,2755,494
Oto-Endoscopic_Images/Cerumen_Impaction/CI_249.jpg,1,Cerumen_Impaction,train,train,val,d9a31bb1c90236a5675eabf317b58e96a2e8299f48d30afb00aa496e5d556a50,2454,493
Oto-Endoscopic_Images/Cerumen_Impaction/CI_250.jpg,1,Cerumen_Impaction,train,train,val,be7ec0e4582fc131c65c2b00a430f0d384a1db2c4bc1a61078900126ba3b4169,2140,494
Oto-Endoscopic_Images/Cerumen_Impaction/CI_251.jpg,1,Cerumen_Impaction,train,train,train,ae0165cf539fa0d5df963be9a61964feb468cdee3e3266a116641e92fc2beb6f,1940,495
Oto-Endoscopic_Images/Cerumen_Impaction/CI_252.jpg,1,Cerumen_Impaction,train,train,train,12df78973632421ffb93c41a8206be68ebcbb644ba9be1386774be662e64f367,199,495
Oto-Endoscopic_Images/Cerumen_Impaction/CI_253.jpg,1,Cerumen_Impaction,train,train,test,e92f107cf473958dcf2d8611dd333164b7b4a77aa38086fa7866433a50c65e28,2634,496
Oto-Endoscopic_Images/Cerumen_Impaction/CI_254.jpg,1,Cerumen_Impaction,train,val,train,88a78fa21f20fcb4e801242a64b8d02a2280b991643085d7688e3986193ed871,1546,495
Oto-Endoscopic_Images/Cerumen_Impaction/CI_255.jpg,1,Cerumen_Impaction,train,train,train,291542c7835a795b4d175d81694e0659299c46cfd478eec8077ba0a7cd24d8d2,461,497
Oto-Endoscopic_Images/Cerumen_Impaction/CI_256.jpg,1,Cerumen_Impaction,train,train,test,d2f0d2e816c9256091dd361b7af4c20b27fc80a4eda6655eea3bd26999cf5f50,2383,498
Oto-Endoscopic_Images/Cerumen_Impaction/CI_257.jpg,1,Cerumen_Impaction,train,val,train,1b6b9efce23f3a498da14c8c3febb63658c8b6308771a9fb2a3276e34fb41695,315,495
Oto-Endoscopic_Images/Cerumen_Impaction/CI_258.jpg,1,Cerumen_Impaction,test,train,train,8b97a211e5d841c34d67ad40d3f089ae840ac07d0b69771e647cf5d968d2ed98,1571,499
Oto-Endoscopic_Images/Cerumen_Impaction/CI_259.jpg,1,Cerumen_Impaction,train,val,test,bf7677b597ccf8b97d5f176a15993e42df293271dd0ac8366b7c52c12d401fc0,2148,500
Oto-Endoscopic_Images/Cerumen_Impaction/CI_260.jpg,1,Cerumen_Impaction,train,test,test,aae944849029fa569b291605c1f26bb2478de7d80e3a0370f00bc98998a193bf,1906,500
Oto-Endoscopic_Images/Cerumen_Impaction/CI_261.jpg,1,Cerumen_Impaction,test,train,train,b7804bfefdb8fd26cff93a566d188b14982eccc926ad657ab43ec623a4e648d3,2069,501
Oto-Endoscopic_Images/Cerumen_Impaction/CI_262.jpg,1,Cerumen_Impaction,train,train,test,73d8d9dffc60c1b8820415eb8cc9f24ae5d857eab26bfd4d6a8a0abd12f2e9a8,1296,500
Oto-Endoscopic_Images/Cerumen_Impaction/CI_263.jpg,1,Cerumen_Impaction,train,train,test,79758a00aeaef7592a46a78398db8ddaa6f681525552ee9f8fae992980ee4f45,1363,502
Oto-Endoscopic_Images/Cerumen_Impaction/CI_264.jpg,1,Cerumen_Impaction,test,train,test,afb30e4695aa9cd5b3901b02695366b5189a32790610655fbb23d3f0e1e2d8ac,1967,502
Oto-Endoscopic_Images/Cerumen_Impaction/CI_265.jpg,1,Cerumen_Impaction,train,val,val,5b41d30b7a7b8b0afce00f2a179d2477cc6b893fbaab35e2f3e0530049dfbf0a,1051,503
Oto-Endoscopic_Images/Cerumen_Impaction/CI_266.jpg,1,Cerumen_Impaction,train,val,test,7a0489fc58ee455232c2ce6a123b4736c8480bde1c33a4d8a7842875ad7d767e,1369,500
Oto-Endoscopic_Images/Cerumen_Impaction/CI_267.jpg,1,Cerumen_Impaction,val,train,train,7d15b045ff4cfc74e1843d000719e8f52b7d94f82b13ef3f3bc6367c4ba9e5f1,1407,504
Oto-Endoscopic_Images/Cerumen_Impaction/CI_268.jpg,1,Cerumen_Impaction,train,test,val,0346db7d83aa2441856771a07b65160877df14f3ea257d16869bc1de36d90a72,35,505
Oto-Endoscopic_Images/Cerumen_Impaction/CI_269.jpg,1,Cerumen_Impaction,train,train,val,45a251cc9b8572d7215c2c1359e9b17ee0ca8c4e331d7d86fa25bdd0062cf3ba,783,505
Oto-Endoscopic_Images/Cerumen_Impaction/CI_270.jpg,1,Cerumen_Impaction,val,train,train,2fc82b47b715276ec252da106c86906b47ddd72933c40f497bec6d22ab9d071c,535,506
Oto-Endoscopic_Images/Cerumen_Impaction/CI_271.jpg,1,Cerumen_Impaction,train,train,train,68efb67ed933585f6dc5a490204c67a1c634f7392360b9e0c891a286e2a821c3,1184,132
Oto-Endoscopic_Images/Cerumen_Impaction/CI_272.jpg,1,Cerumen_Impaction,train,train,val,062d690c774dbe9a005dd89bd5f97b897fb3a61fe0ef7cef3439d8918d4201f9,68,505
Oto-Endoscopic_Images/Cerumen_Impaction/CI_273.jpg,1,Cerumen_Impaction,train,train,train,0fbc5fcf876ec256f046328352455e48d7e8f09326769b3795a0d7575d4e5cb3,166,132
Oto-Endoscopic_Images/Cerumen_Impaction/CI_274.jpg,1,Cerumen_Impaction,train,train,train,d42bd8e82463deb02668c56fbf9ed74ce8f63cd7c081509416c985f8220fb13e,2392,132
Oto-Endoscopic_Images/Cerumen_Impaction/CI_275.jpg,1,Cerumen_Impaction,train,train,train,3c32a9620362164909b717462bd7356a10a22ce8502e5ae216c0fe257c1c2160,693,132
Oto-Endoscopic_Images/Cerumen_Impaction/CI_276.jpg,1,Cerumen_Impaction,train,train,train,1db03fb7b0b32a30af864f6a70b6ec4d7481a854aa300c667b63dd46bfcbc29a,343,132
Oto-Endoscopic_Images/Cerumen_Impaction/CI_277.jpg,1,Cerumen_Impaction,train,train,train,878faecf57e95f6e2a830a6e6592265934a08f94250100e18f064602ff543827,1535,506
Oto-Endoscopic_Images/Cerumen_Impaction/CI_278.jpg,1,Cerumen_Impaction,train,train,train,7e1ab511d6a63d14d8bf750a695f25750b5cea73608caeb953cb6a64aaa1aa6f,1417,507
Oto-Endoscopic_Images/Cerumen_Impaction/CI_279.jpg,1,Cerumen_Impaction,train,train,train,b83a3b7159d249a25a30775c90114cebfa31ecadab2625f24b16c273fd484ca1,2076,508
Oto-Endoscopic_Images/Cerumen_Impaction/CI_280.jpg,1,Cerumen_Impaction,train,train,train,8f049dc26f14ac30abbc58752e6d2a3eeb7ec15259994f5ee5c3dcdbcd974689,1615,509
Oto-Endoscopic_Images/Cerumen_Impaction/CI_281.jpg,1,Cerumen_Impaction,val,train,train,90ed9da4a50f1c72cba7e6f38d7777d751a228f1b6bd3d0a6976dd5c0b6f0975,1635,508
Oto-Endoscopic_Images/Cerumen_Impaction/CI_282.jpg,1,Cerumen_Impaction,train,train,train,16871f6ef78a72b91113d9d92cea2ea8e305ce72397869b5b3af45ffaffcd452,243,132
Oto-Endoscopic_Images/Cerumen_Impaction/CI_283.jpg,1,Cerumen_Impaction,train,train,test,b3a206e776eb71322bac5ff735cb6645636f9ffcaa0dee38cbc098b2c650d8fe,2024,510
Oto-Endoscopic_Images/Cerumen_Impaction/CI_284.jpg,1,Cerumen_Impaction,train,train,train,16a6ee960cb93ce13b0a7472f8093bcf03c1b4171fb345991430c14da52c8c3b,247,132
Oto-Endoscopic_Images/Cerumen_Impaction/CI_285.jpg,1,Cerumen_Impaction,val,train,train,3620b8e26932529c92610eef42efe8740f9d4e4c157a2262c17b5b045f3e7d35,610,507
Oto-Endoscopic_Images/Cerumen_Impaction/CI_286.jpg,1,Cerumen_Impaction,train,train,train,f4c6e9c1c49a7c35ceb992eca708240a9dd7bcb10f97b16771c69ccc44fc287e,2776,511
Oto-Endoscopic_Images/Cerumen_Impaction/CI_287.jpg,1,Cerumen_Impaction,train,train,val,f1a112ac3547f408dba8e94664d62b3f0cf2b2be84958ed1ef545bbbb61b259f,2732,512
Oto-Endoscopic_Images/Cerumen_Impaction/CI_288.jpg,1,Cerumen_Impaction,train,train,train,3797ce5e9d14b648ae73943d4b270fde6ee4aea25b23e79487cb82c9c011ffcc,632,513
Oto-Endoscopic_Images/Cerumen_Impaction/CI_289.jpg,1,Cerumen_Impaction,train,val,train,ea9d63f8de4df5c8a84a6b7f6305bfd0e0601ffd2938f3e6828073b8d4c78ce5,2655,514
Oto-Endoscopic_Images/Cerumen_Impaction/CI_290.jpg,1,Cerumen_Impaction,train,train,train,5b9f5a9f6ebeddfe95ff89e25d1800b9e407d415f2defdfe7ad551be787f5119,1057,515
Oto-Endoscopic_Images/Cerumen_Impaction/CI_291.jpg,1,Cerumen_Impaction,train,val,test,27c8f40dcbb712f2a3830ad0ba327dca7c5636254ab0d285aeb108564705381a,447,516
Oto-Endoscopic_Images/Cerumen_Impaction/CI_292.jpg,1,Cerumen_Impaction,train,val,val,9620ab413d96c498eade0390d39936a37ee3bc1424931b5231da86a85ff07a8b,1689,512
Oto-Endoscopic_Images/Cerumen_Impaction/CI_293.jpg,1,Cerumen_Impaction,train,test,val,d15bb4229f4eaeba7d28e0b20f482f0e933a3b12fb17cba0fff1e7d3908947b0,2365,517
Oto-Endoscopic_Images/Cerumen_Impaction/CI_294.jpg,1,Cerumen_Impaction,train,train,train,e71c873cbd7b06575fa29406782939a8a78848e19f5195545dc0cec1aab27280,2610,511
Oto-Endoscopic_Images/Cerumen_Impaction/CI_295.jpg,1,Cerumen_Impaction,train,train,train,64abfda7623d1f63623d2fa346244aa2e1fcc06f7ff6894a221fc3e66c4aecaa,1148,513
Oto-Endoscopic_Images/Cerumen_Impaction/CI_296.jpg,1,Cerumen_Impaction,train,test,train,eaf82245c9cebb5b19b8ea1bfc91ecd08621d8c0abfd09225fb9e97396a294c7,2659,518
Oto-Endoscopic_Images/Cerumen_Impaction/CI_297.jpg,1,Cerumen_Impaction,train,train,val,11a82e06a7c45641cad19ee6545a7f6de4015d39110def894b2edaa58ea96a14,184,519
Oto-Endoscopic_Images/Cerumen_Impaction/CI_298.jpg,1,Cerumen_Impaction,test,train,val,e43fd306ebeb6baff09d276527bb576e69fe86456f0313a16102373078add396,2562,519
Oto-Endoscopic_Images/Cerumen_Impaction/CI_299.jpg,1,Cerumen_Impaction,test,train,val,077c2a47f29bd5713f633cd66443120893c5de443dd7c0119f198289ab9dde99,83,519
Oto-Endoscopic_Images/Cerumen_Impaction/CI_300.jpg,1,Cerumen_Impaction,test,test,val,936b340e6a5ebdedde9366829a225faf2a66ab805bc41d2e862786adfd3e3d23,1653,519
Oto-Endoscopic_Images/Cerumen_Impaction/CI_301.jpg,1,Cerumen_Impaction,train,train,train,fbacc6e62bf961f5e98d0d272189df50597b6882823e647855d0288d47792147,2876,520
Oto-Endoscopic_Images/Cerumen_Impaction/CI_302.jpg,1,Cerumen_Impaction,val,train,train,12049918dc9b46823b291695e802b8fb9ef6e3fb5e9f3e6c8934429655badb84,186,521
Oto-Endoscopic_Images/Cerumen_Impaction/CI_303.jpg,1,Cerumen_Impaction,test,test,train,1333054bfc090c240ecb7389c9fa92e0343dcd57f6fa140f631b0633ed11d3e1,202,522
Oto-Endoscopic_Images/Cerumen_Impaction/CI_304.jpg,1,Cerumen_Impaction,train,train,train,119c3aa87acb55602984c91cd8fa8e5a3eb0e790572b7824e245009335399a8c,182,523
Oto-Endoscopic_Images/Cerumen_Impaction/CI_305.jpg,1,Cerumen_Impaction,train,train,train,484eeb3aa1eed799ccd6ab15215d9f9e0e35b7039e8ce59054bee6661f172682,817,521
Oto-Endoscopic_Images/Cerumen_Impaction/CI_306.jpg,1,Cerumen_Impaction,train,train,train,75a113ec840bb4ce26a50eb71b252faec6e9436d54c0b59e79f04af01d3c0b7b,1327,524
Oto-Endoscopic_Images/Cerumen_Impaction/CI_307.jpg,1,Cerumen_Impaction,val,test,train,82a8a87ec8d632ffe90e5c5d237656e79b5b1d12166b0dfe0f3fd2f5d2a16fad,1478,525
Oto-Endoscopic_Images/Cerumen_Impaction/CI_308.jpg,1,Cerumen_Impaction,train,train,train,b46c028cc9ce069561d46b432fcf5ac720735da629a37e7c9af7d6169abab06a,2031,521
Oto-Endoscopic_Images/Cerumen_Impaction/CI_309.jpg,1,Cerumen_Impaction,train,test,val,25bf24a20d168ce2ac2db8a4a7f98d2bd444cb37e3171affd496f9a662acdad2,429,526
Oto-Endoscopic_Images/Cerumen_Impaction/CI_310.jpg,1,Cerumen_Impaction,val,test,train,239c42e0c0806e390f8979787b17344b963863cfed8ef7ba1493cf8c8cb4f44c,409,521
Oto-Endoscopic_Images/Cerumen_Impaction/CI_311.jpg,1,Cerumen_Impaction,train,train,train,dbfe51015b4af6001887712d90aea4638904a54acb6cb6f932e263306c0e41b1,2484,523
Oto-Endoscopic_Images/Cerumen_Impaction/CI_312.jpg,1,Cerumen_Impaction,test,train,train,5b942100b786953a19b2e10c50148fac2056c5db6559df50126418449f5818a8,1054,522
Oto-Endoscopic_Images/Cerumen_Impaction/CI_313.jpg,1,Cerumen_Impaction,train,train,train,c17de1df04a18f3f66f03a358cf53689fc7fe20d0404d34e23b5a92fb80d212a,2182,525
Oto-Endoscopic_Images/Cerumen_Impaction/CI_314.jpg,1,Cerumen_Impaction,train,train,test,d93e7715e8c7a4d8660e5dd0928fca11a34331799c03a0642fa3343b4cd9246f,2449,527
Oto-Endoscopic_Images/Cerumen_Impaction/CI_315.jpg,1,Cerumen_Impaction,test,train,train,ae5f585e24da4f80c3977d8218110df9d6eaf55eeea64caa6e6a2a8c285e8714,1951,521
Oto-Endoscopic_Images/Cerumen_Impaction/CI_316.jpg,1,Cerumen_Impaction,val,train,train,16e37240a62243b609e6f1cf76b57b80c1b90a4e359cf328d38981b3d6b0c139,251,520
Oto-Endoscopic_Images/Cerumen_Impaction/CI_317.jpg,1,Cerumen_Impaction,train,train,train,ba5dfc2575e9f9398856de95ef86d0feeb4b58653abd7a70a4b8996be3ea579a,2089,528
Oto-Endoscopic_Images/Cerumen_Impaction/CI_318.jpg,1,Cerumen_Impaction,train,train,test,86257e5d4892934a890278d59605f645a8f4e106363eb5399a471b85364932ef,1519,527
Oto-Endoscopic_Images/Cerumen_Impaction/CI_319.jpg,1,Cerumen_Impaction,train,train,train,1a7a2328ac53fb4c587f52c3e361593670c0f54631c09f768b9fbe54ffb60448,304,528
Oto-Endoscopic_Images/Cerumen_Impaction/CI_320.jpg,1,Cerumen_Impaction,train,train,val,eb8bbb3c2312ece6c2b087da3bfe7db72612321c0449cc06209c458d90f65277,2667,526
Oto-Endoscopic_Images/Cerumen_Impaction/CI_321.jpg,1,Cerumen_Impaction,train,val,val,72834bdc46363a1d3faf54e6dc83dcb8b3ce272e880595fe9967155d557434c6,1278,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_322.jpg,1,Cerumen_Impaction,val,train,train,ab46df000b63e77a504b185dcf5d1155d54a376bd8dacc9a7dd995e257923ea5,1910,530
Oto-Endoscopic_Images/Cerumen_Impaction/CI_323.jpg,1,Cerumen_Impaction,test,val,train,fad95b4d6f3726e194028399049afab143529cf46611163c2a636d6de05fa8a0,2862,525
Oto-Endoscopic_Images/Cerumen_Impaction/CI_324.jpg,1,Cerumen_Impaction,train,train,train,e85282452535dcb5eaa93d03f49fd2040e2a525dab50706214de56c63c7c7e77,2620,520
Oto-Endoscopic_Images/Cerumen_Impaction/CI_325.jpg,1,Cerumen_Impaction,train,train,train,3826ffa825bd552de38bceacef0c7e58cc858299c936a6889485017ae2b0c8d6,639,530
Oto-Endoscopic_Images/Cerumen_Impaction/CI_326.jpg,1,Cerumen_Impaction,val,train,val,ef4fd89caf79e76d03bcbac185f4f384108ab17e5da9d433c0c36bc6c3318a43,2707,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_327.jpg,1,Cerumen_Impaction,train,train,train,af1f2c785711bae8c1e4a6dbc5c069410aeacc1167ea1a78d9ea656ccfa2e789,1961,531
Oto-Endoscopic_Images/Cerumen_Impaction/CI_328.jpg,1,Cerumen_Impaction,train,train,train,86f51a65fa01474c52098242f2c8913f9ce72a7e84249f0c815614353b43e913,1531,528
Oto-Endoscopic_Images/Cerumen_Impaction/CI_329.jpg,1,Cerumen_Impaction,train,train,val,38704ff9e6192fa1c8633a9cd3e68168f57d6a5c64802ca9f62e25cb74ea1b1a,642,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_330.jpg,1,Cerumen_Impaction,train,train,train,fb333cddc2e0959dfc1a318f435e864487c2b742f338fc4faa2853df7b37d5a3,2867,521
Oto-Endoscopic_Images/Cerumen_Impaction/CI_331.jpg,1,Cerumen_Impaction,train,test,train,ac00bdec377cdccdd21202dd2fd597f111f4bcda4f312581916a1ad9cf81416b,1919,531
Oto-Endoscopic_Images/Cerumen_Impaction/CI_332.jpg,1,Cerumen_Impaction,test,train,train,896e60d068f38fde9e4a8cc96d27ca72be93bf0b9b0d6fa978bd2af4adb48c11,1556,531
Oto-Endoscopic_Images/Cerumen_Impaction/CI_333.jpg,1,Cerumen_Impaction,train,train,train,85d7a9b446e50a260a0afac49b46340548daca69f1f8dbb3b2c0f2cdb38d9af5,1516,532
Oto-Endoscopic_Images/Cerumen_Impaction/CI_334.jpg,1,Cerumen_Impaction,test,train,train,44e26fab78f8d2da6ff2ee8646c7bbc0667dd978a6152dc9b19e6e9285119409,778,531
Oto-Endoscopic_Images/Cerumen_Impaction/CI_335.jpg,1,Cerumen_Impaction,train,train,train,615588d0ca991ac5b40fb05ba2bbba4d032a769dd24651f0456cfaf8972c9e1c,1117,533
Oto-Endoscopic_Images/Cerumen_Impaction/CI_336.jpg,1,Cerumen_Impaction,train,train,train,96f43957f55dde2f71cc8ca1599b9b969f77b886f3982b2e3bec6f84b2d942e8,1699,533
Oto-Endoscopic_Images/Cerumen_Impaction/CI_337.jpg,1,Cerumen_Impaction,train,train,train,707674cd8c1702cde44318806dc2ee824f9ff29af320dd7c519d00df6026f9a4,1261,531
Oto-Endoscopic_Images/Cerumen_Impaction/CI_338.jpg,1,Cerumen_Impaction,train,test,val,0685069241970bcaf99ff3efed4a698cfe5f3614ae1eac3e3956bcfc326c16a0,73,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_339.jpg,1,Cerumen_Impaction,val,train,val,1bd9ef46330be451bfc9ae64cbdbf4a1c001cd8bb414c954e6023b917c6725da,327,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_340.jpg,1,Cerumen_Impaction,train,test,val,5e4f6b0f66a21dd47f54cafc8ea6f6a542f69aec8b4d2af664aba895445afd55,1089,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_341.jpg,1,Cerumen_Impaction,train,val,val,83015c32a2a6b6d7e012c2ee5d582e3aa89130b1fb4de8c34a9b05fe02d1cca0,1481,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_342.jpg,1,Cerumen_Impaction,train,test,val,80596474a79b565605446e6160552dfaff2dfc2a143f60a35e1ebd1c7c6f959d,1447,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_343.jpg,1,Cerumen_Impaction,test,train,test,57f2904b5f8722ae555ec9d3d7fdea4e64d78d152e00c8c43a99871cd5966fb9,1009,534
Oto-Endoscopic_Images/Cerumen_Impaction/CI_344.jpg,1,Cerumen_Impaction,train,train,val,5de99f2eebf900b57670d24f7cffb38d4fc72779157fd67ba4eb9de5307320d9,1081,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_345.jpg,1,Cerumen_Impaction,train,test,val,e0f0826e197cf84a7cd03cdf9f34801d70d107fd0d78d8357f8c37ac04b2d844,2540,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_346.jpg,1,Cerumen_Impaction,train,train,test,5eb3a48478e5c581d4a5c5f2ed32885907c85c626591fafaa42c4fdd7ab9bfdc,1093,534
Oto-Endoscopic_Images/Cerumen_Impaction/CI_347.jpg,1,Cerumen_Impaction,train,train,test,477cba8f997eaead9437fc0ff8ab3d4ab2ea81228b6d233d5c03803949d475c4,809,534
Oto-Endoscopic_Images/Cerumen_Impaction/CI_348.jpg,1,Cerumen_Impaction,train,val,test,92ac64813553936d6edb5517f0fe5f7e90cf880f12274abc4678f9271b906bd3,1646,534
Oto-Endoscopic_Images/Cerumen_Impaction/CI_349.jpg,1,Cerumen_Impaction,train,train,val,81801781ffaa8cb9b62799081a53e7ff70103b876655aaa24dbab56e8b61e582,1460,529
Oto-Endoscopic_Images/Cerumen_Impaction/CI_350.jpg,1,Cerumen_Impaction,train,train,test,60dd207ff70a5ef51cf0a7405e776aaab854650602e547dc94e0842564aaa13d,1111,534
Oto-Endoscopic_Images/Cerumen_Impaction/CI_351.jpg,1,Cerumen_Impaction,train,val,train,ab3aaeff5b44df6cd8c3129ac132292dfa1af511756b635bd8b939738096565d,1909,535
Oto-Endoscopic_Images/Cerumen_Impaction/CI_352.jpg,1,Cerumen_Impaction,test,train,train,654973251745a0ae1e9d81ce1b14105fc1a5cae8d9b485a860b4764cb6e5c1af,1150,535
Oto-Endoscopic_Images/Cerumen_Impaction/CI_353.jpg,1,Cerumen_Impaction,test,train,val,133927ea07c6b0afc6188eb0e616827bb6abc81137bc87408f9895fa1754d64c,203,536
Oto-Endoscopic_Images/Cerumen_Impaction/CI_354.jpg,1,Cerumen_Impaction,train,test,train,1693a0ed83e389aa6241937bbbaf33177643f492064f3fa8f552e515d4d2def7,245,535
Oto-Endoscopic_Images/Cerumen_Impaction/CI_355.jpg,1,Cerumen_Impaction,train,train,train,edef4d2a87c12267b5c8c1f0cd17cf863850370b9ea19e151d3e8ff40824992d,2690,537
Oto-Endoscopic_Images/Cerumen_Impaction/CI_356.jpg,1,Cerumen_Impaction,test,train,train,32b52cf3c805abccc9905b533d0f6ba2b062b0e7f453aa4ace6ff04e2dd5616a,574,538
Oto-Endoscopic_Images/Cerumen_Impaction/CI_357.jpg,1,Cerumen_Impaction,val,val,train,f4d8b2719a881e9be58f9e7f3444897ef12c923630eebe0732ba5824d4b21a58,2777,535
Oto-Endoscopic_Images/Cerumen_Impaction/CI_358.jpg,1,Cerumen_Impaction,train,train,val,03d20f309990ebbd6c66ef32fd522d4e4f70eb76ac4215734d74c3a8fbc40dd5,43,536
Oto-Endoscopic_Images/Cerumen_Impaction/CI_359.jpg,1,Cerumen_Impaction,val,train,train,487d43995d0c9581e7e72d15bf286ce7e0335f824f1e62a7fd034d5b29c71f36,820,539
Oto-Endoscopic_Images/Cerumen_Impaction/CI_360.jpg,1,Cerumen_Impaction,test,train,train,73b56b5710b4cc707b71d0ce85eae597074bf9d6ee2c7351045b664884fe530b,1294,539
Oto-Endoscopic_Images/Cerumen_Impaction/CI_361.jpg,1,Cerumen_Impaction,train,test,train,d20b9e87c940fe82132d9dbe168961c2a87d1035d9be621b6b7e8956d27d24a4,2373,540
Oto-Endoscopic_Images/Cerumen_Impaction/CI_362.jpg,1,Cerumen_Impaction,train,train,train,313dc11dd8f87fff48a6a6679205d4317219961d4941fd2ecf97f5abd9f06d9e,556,539
Oto-Endoscopic_Images/Cerumen_Impaction/CI_363.jpg,1,Cerumen_Impaction,train,train,val,a40b94b6c90cfa389443de76d4dd184e8777089f851f2fda2067c5634ab35402,1842,541
Oto-Endoscopic_Images/Cerumen_Impaction/CI_364.jpg,1,Cerumen_Impaction,train,train,val,133f54c968e047cdb1e2c3d85bdc3f8a637619f36adf3004e613672c524bc306,204,541
Oto-Endoscopic_Images/Cerumen_Impaction/CI_365.jpg,1,Cerumen_Impaction,test,train,train,cc9b40b3c157c656d959d635c6d4963c09d8c098938b9813127ad903cb9f7019,2311,542
Oto-Endoscopic_Images/Cerumen_Impaction/CI_366.jpg,1,Cerumen_Impaction,train,train,train,78ea60027515cfeab2385c07bf68cd23a7ea24e4d1497d2d2aaffc65eafa1cb8,1357,539
Oto-Endoscopic_Images/Cerumen_Impaction/CI_367.jpg,1,Cerumen_Impaction,test,train,train,725f14936c70ccd4ebe18db85b857922580e989ca9f87ae43a712121b99b6ca4,1275,543
Oto-Endoscopic_Images/Cerumen_Impaction/CI_368.jpg,1,Cerumen_Impaction,train,train,test,4d669e142702fff0179fdf59331ebd2b9362cc4f6dac962b49263cc7895a1fc3,873,544
Oto-Endoscopic_Images/Cerumen_Impaction/CI_369.jpg,1,Cerumen_Impaction,train,val,test,825d27bc81a4cab031471b9aec45d38dc06b0f4e6f5c04b237eaa5bcc8b0a513,1472,544
Oto-Endoscopic_Images/Cerumen_Impaction/CI_370.jpg,1,Cerumen_Impaction,test,train,train,049f4d4014dcf61dcdeb05b7437789e99f60159b677bef567c7676c16b3b033e,49,545
Oto-Endoscopic_Images/Cerumen_Impaction/CI_371.jpg,1,Cerumen_Impaction,train,train,test,691e0cb99e99927ef0598f542a35bdcf41eb5189b660cb80f513c75b164d2d40,1188,546
Oto-Endoscopic_Images/Cerumen_Impaction/CI_372.jpg,1,Cerumen_Impaction,val,train,test,a0ef8d7aad39fd55266ac0f4e167989b159b936c2d60b4385e1e0f809730e04e,1814,544
