dataset,fold_id,pool_index,part
aptos2019,1,379,train_sub
aptos2019,1,380,train_sub
aptos2019,1,381,train_sub
aptos2019,1,385,train_sub
aptos2019,1,387,train_sub
aptos2019,1,389,train_sub
aptos2019,1,390,train_sub
aptos2019,1,392,train_sub
aptos2019,1,393,train_sub
aptos2019,1,394,train_sub
aptos2019,1,395,train_sub
aptos2019,1,396,train_sub
aptos2019,1,397,train_sub
aptos2019,1,398,train_sub
aptos2019,1,400,train_sub
aptos2019,1,401,train_sub
aptos2019,1,402,train_sub
aptos2019,1,403,train_sub
aptos2019,1,405,train_sub
aptos2019,1,406,train_sub
aptos2019,1,407,train_sub
aptos2019,1,409,train_sub
aptos2019,1,410,train_sub
aptos2019,1,411,train_sub
aptos2019,1,412,train_sub
aptos2019,1,413,train_sub
aptos2019,1,414,train_sub
aptos2019,1,415,train_sub
aptos2019,1,416,train_sub
aptos2019,1,417,train_sub
aptos2019,1,418,train_sub
aptos2019,1,419,train_sub
aptos2019,1,420,train_sub
aptos2019,1,421,train_sub
aptos2019,1,422,train_sub
aptos2019,1,423,train_sub
aptos2019,1,424,train_sub
aptos2019,1,425,train_sub
aptos2019,1,427,train_sub
aptos2019,1,428,train_sub
aptos2019,1,429,train_sub
aptos2019,1,434,train_sub
aptos2019,1,436,train_sub
aptos2019,1,438,train_sub
aptos2019,1,441,train_sub
aptos2019,1,443,train_sub
aptos2019,1,444,train_sub
aptos2019,1,446,train_sub
aptos2019,1,447,train_sub
aptos2019,1,448,train_sub
aptos2019,1,449,train_sub
aptos2019,1,450,train_sub
aptos2019,1,451,train_sub
aptos2019,1,452,train_sub
aptos2019,1,453,train_sub
aptos2019,1,454,train_sub
aptos2019,1,455,train_sub
aptos2019,1,457,train_sub
aptos2019,1,460,train_sub
aptos2019,1,461,train_sub
aptos2019,1,463,train_sub
aptos2019,1,465,train_sub
aptos2019,1,466,train_sub
aptos2019,1,467,train_sub
aptos2019,1,468,train_sub
aptos2019,1,469,train_sub
aptos2019,1,470,train_sub
aptos2019,1,471,train_sub
aptos2019,1,472,train_sub
aptos2019,1,473,train_sub
aptos2019,1,476,train_sub
aptos2019,1,477,train_sub
aptos2019,1,478,train_sub
aptos2019,1,480,train_sub
aptos2019,1,481,train_sub
aptos2019,1,482,train_sub
aptos2019,1,483,train_sub
aptos2019,1,484,train_sub
aptos2019,1,485,train_sub
aptos2019,1,486,train_sub
aptos2019,1,487,train_sub
aptos2019,1,488,train_sub
aptos2019,1,489,train_sub
aptos2019,1,491,train_sub
aptos2019,1,493,train_sub
aptos2019,1,494,train_sub
aptos2019,1,495,train_sub
aptos2019,1,497,train_sub
aptos2019,1,500,train_sub
aptos2019,1,501,train_sub
aptos2019,1,502,train_sub
aptos2019,1,506,train_sub
aptos2019,1,507,train_sub
aptos2019,1,508,train_sub
aptos2019,1,509,train_sub
aptos2019,1,511,train_sub
aptos2019,1,512,train_sub
aptos2019,1,513,train_sub
aptos2019,1,514,train_sub
aptos2019,1,515,train_sub
aptos2019,1,517,train_sub
aptos2019,1,518,train_sub
aptos2019,1,519,train_sub
aptos2019,1,520,train_sub
aptos2019,1,522,train_sub
aptos2019,1,523,train_sub
aptos2019,1,524,train_sub
aptos2019,1,525,train_sub
aptos2019,1,526,train_sub
aptos2019,1,527,train_sub
aptos2019,1,529,train_sub
aptos2019,1,530,train_sub
aptos2019,1,531,train_sub
aptos2019,1,534,train_sub
aptos2019,1,535,train_sub
aptos2019,1,536,train_sub
aptos2019,1,538,train_sub
aptos2019,1,539,train_sub
aptos2019,1,540,train_sub
aptos2019,1,541,train_sub
aptos2019,1,542,train_sub
aptos2019,1,543,train_sub
aptos2019,1,545,train_sub
aptos2019,1,547,train_sub
aptos2019,1,548,train_sub
aptos2019,1,549,train_sub
aptos2019,1,550,train_sub
aptos2019,1,551,train_sub
aptos2019,1,552,train_sub
aptos2019,1,553,train_sub
aptos2019,1,555,train_sub
aptos2019,1,557,train_sub
aptos2019,1,558,train_sub
aptos2019,1,559,train_sub
aptos2019,1,560,train_sub
aptos2019,1,562,train_sub
aptos2019,1,563,train_sub
aptos2019,1,564,train_sub
aptos2019,1,565,train_sub
aptos2019,1,566,train_sub
aptos2019,1,567,train_sub
aptos2019,1,569,train_sub
aptos2019,1,570,train_sub
aptos2019,1,572,train_sub
aptos2019,1,573,train_sub
aptos2019,1,575,train_sub
aptos2019,1,576,train_sub
aptos2019,1,578,train_sub
aptos2019,1,580,train_sub
aptos2019,1,582,train_sub
aptos2019,1,583,train_sub
aptos2019,1,584,train_sub
aptos2019,1,585,train_sub
aptos2019,1,586,train_sub
aptos2019,1,587,train_sub
aptos2019,1,588,train_sub
aptos2019,1,590,train_sub
aptos2019,1,591,train_sub
aptos2019,1,592,train_sub
aptos2019,1,593,train_sub
aptos2019,1,594,train_sub
aptos2019,1,595,train_sub
aptos2019,1,596,train_sub
aptos2019,1,597,train_sub
aptos2019,1,598,train_sub
aptos2019,1,599,train_sub
aptos2019,1,600,train_sub
aptos2019,1,604,train_sub
aptos2019,1,606,train_sub
aptos2019,1,607,train_sub
aptos2019,1,609,train_sub
aptos2019,1,611,train_sub
aptos2019,1,613,train_sub
aptos2019,1,615,train_sub
aptos2019,1,616,train_sub
aptos2019,1,617,train_sub
aptos2019,1,619,train_sub
aptos2019,1,620,train_sub
aptos2019,1,621,train_sub
aptos2019,1,622,train_sub
aptos2019,1,623,train_sub
aptos2019,1,625,train_sub
aptos2019,1,626,train_sub
aptos2019,1,631,train_sub
aptos2019,1,632,train_sub
aptos2019,1,634,train_sub
aptos2019,1,635,train_sub
aptos2019,1,640,train_sub
aptos2019,1,643,train_sub
aptos2019,1,645,train_sub
aptos2019,1,648,train_sub
aptos2019,1,649,train_sub
aptos2019,1,653,train_sub
aptos2019,1,654,train_sub
aptos2019,1,655,train_sub
aptos2019,1,656,train_sub
aptos2019,1,658,train_sub
aptos2019,1,659,train_sub
aptos2019,1,660,train_sub
aptos2019,1,661,train_sub
aptos2019,1,664,train_sub
aptos2019,1,665,train_sub
aptos2019,1,666,train_sub
aptos2019,1,667,train_sub
aptos2019,1,668,train_sub
aptos2019,1,669,train_sub
aptos2019,1,670,train_sub
aptos2019,1,674,train_sub
aptos2019,1,675,train_sub
aptos2019,1,676,train_sub
aptos2019,1,677,train_sub
aptos2019,1,679,train_sub
aptos2019,1,680,train_sub
aptos2019,1,682,train_sub
aptos2019,1,683,train_sub
aptos2019,1,684,train_sub
aptos2019,1,685,train_sub
aptos2019,1,687,train_sub
aptos2019,1,691,train_sub
aptos2019,1,692,train_sub
aptos2019,1,694,train_sub
aptos2019,1,696,train_sub
aptos2019,1,697,train_sub
aptos2019,1,699,train_sub
aptos2019,1,700,train_sub
aptos2019,1,703,train_sub
aptos2019,1,704,train_sub
aptos2019,1,706,train_sub
aptos2019,1,708,train_sub
aptos2019,1,709,train_sub
aptos2019,1,710,train_sub
aptos2019,1,711,train_sub
aptos2019,1,714,train_sub
aptos2019,1,715,train_sub
aptos2019,1,716,train_sub
aptos2019,1,718,train_sub
aptos2019,1,719,train_sub
aptos2019,1,722,train_sub
aptos2019,1,723,train_sub
aptos2019,1,724,train_sub
aptos2019,1,725,train_sub
aptos2019,1,726,train_sub
aptos2019,1,727,train_sub
aptos2019,1,728,train_sub
aptos2019,1,729,train_sub
aptos2019,1,730,train_sub
aptos2019,1,733,train_sub
aptos2019,1,734,train_sub
aptos2019,1,735,train_sub
aptos2019,1,737,train_sub
aptos2019,1,740,train_sub
aptos2019,1,741,train_sub
aptos2019,1,743,train_sub
aptos2019,1,744,train_sub
aptos2019,1,745,train_sub
aptos2019,1,747,train_sub
aptos2019,1,748,train_sub
aptos2019,1,749,train_sub
aptos2019,1,750,train_sub
aptos2019,1,751,train_sub
aptos2019,1,752,train_sub
aptos2019,1,753,train_sub
aptos2019,1,754,train_sub
aptos2019,1,755,train_sub
aptos2019,1,756,train_sub
aptos2019,1,758,train_sub
aptos2019,1,759,train_sub
aptos2019,1,760,train_sub
aptos2019,1,763,train_sub
aptos2019,1,765,train_sub
aptos2019,1,766,train_sub
aptos2019,1,767,train_sub
aptos2019,1,768,train_sub
aptos2019,1,769,train_sub
aptos2019,1,771,train_sub
aptos2019,1,772,train_sub
aptos2019,1,773,train_sub
aptos2019,1,776,train_sub
aptos2019,1,777,train_sub
aptos2019,1,779,train_sub
aptos2019,1,780,train_sub
aptos2019,1,782,train_sub
aptos2019,1,783,train_sub
aptos2019,1,784,train_sub
aptos2019,1,785,train_sub
aptos2019,1,788,train_sub
aptos2019,1,789,train_sub
aptos2019,1,790,train_sub
aptos2019,1,791,train_sub
aptos2019,1,792,train_sub
aptos2019,1,794,train_sub
aptos2019,1,795,train_sub
aptos2019,1,797,train_sub
aptos2019,1,798,train_sub
aptos2019,1,799,train_sub
aptos2019,1,801,train_sub
aptos2019,1,802,train_sub
aptos2019,1,803,train_sub
aptos2019,1,804,train_sub
aptos2019,1,806,train_sub
aptos2019,1,807,train_sub
aptos2019,1,808,train_sub
aptos2019,1,809,train_sub
aptos2019,1,810,train_sub
aptos2019,1,814,train_sub
aptos2019,1,815,train_sub
aptos2019,1,818,train_sub
aptos2019,1,819,train_sub
aptos2019,1,821,train_sub
aptos2019,1,823,train_sub
aptos2019,1,824,train_sub
aptos2019,1,825,train_sub
aptos2019,1,829,train_sub
aptos2019,1,830,train_sub
aptos2019,1,831,train_sub
aptos2019,1,832,train_sub
aptos2019,1,833,train_sub
aptos2019,1,834,train_sub
aptos2019,1,835,train_sub
aptos2019,1,836,train_sub
aptos2019,1,837,train_sub
aptos2019,1,838,train_sub
aptos2019,1,839,train_sub
aptos2019,1,841,train_sub
aptos2019,1,842,train_sub
aptos2019,1,844,train_sub
aptos2019,1,845,train_sub
aptos2019,1,846,train_sub
aptos2019,1,847,train_sub
aptos2019,1,850,train_sub
aptos2019,1,851,train_sub
aptos2019,1,852,train_sub
aptos2019,1,853,train_sub
aptos2019,1,854,train_sub
aptos2019,1,855,train_sub
aptos2019,1,856,train_sub
aptos2019,1,857,train_sub
aptos2019,1,858,train_sub
aptos2019,1,859,train_sub
aptos2019,1,860,train_sub
aptos2019,1,861,train_sub
aptos2019,1,862,train_sub
aptos2019,1,864,train_sub
aptos2019,1,865,train_sub
aptos2019,1,868,train_sub
aptos2019,1,869,train_sub
aptos2019,1,870,train_sub
aptos2019,1,871,train_sub
aptos2019,1,873,train_sub
aptos2019,1,875,train_sub
aptos2019,1,877,train_sub
aptos2019,1,879,train_sub
aptos2019,1,881,train_sub
aptos2019,1,882,train_sub
aptos2019,1,884,train_sub
aptos2019,1,885,train_sub
aptos2019,1,886,train_sub
aptos2019,1,887,train_sub
aptos2019,1,889,train_sub
aptos2019,1,890,train_sub
aptos2019,1,891,train_sub
aptos2019,1,892,train_sub
aptos2019,1,894,train_sub
aptos2019,1,895,train_sub
aptos2019,1,897,train_sub
aptos2019,1,898,train_sub
aptos2019,1,899,train_sub
aptos2019,1,901,train_sub
aptos2019,1,902,train_sub
aptos2019,1,903,train_sub
aptos2019,1,905,train_sub
aptos2019,1,906,train_sub
aptos2019,1,907,train_sub
aptos2019,1,908,train_sub
aptos2019,1,910,train_sub
aptos2019,1,911,train_sub
aptos2019,1,912,train_sub
aptos2019,1,914,train_sub
aptos2019,1,915,train_sub
aptos2019,1,916,train_sub
aptos2019,1,917,train_sub
aptos2019,1,918,train_sub
aptos2019,1,919,train_sub
aptos2019,1,920,train_sub
aptos2019,1,921,train_sub
aptos2019,1,922,train_sub
aptos2019,1,924,train_sub
aptos2019,1,925,train_sub
aptos2019,1,927,train_sub
aptos2019,1,928,train_sub
aptos2019,1,929,train_sub
aptos2019,1,930,train_sub
aptos2019,1,932,train_sub
aptos2019,1,933,train_sub
aptos2019,1,935,train_sub
aptos2019,1,936,train_sub
aptos2019,1,937,train_sub
aptos2019,1,938,train_sub
aptos2019,1,939,train_sub
aptos2019,1,940,train_sub
aptos2019,1,942,train_sub
aptos2019,1,944,train_sub
aptos2019,1,945,train_sub
aptos2019,1,948,train_sub
aptos2019,1,949,train_sub
aptos2019,1,950,train_sub
aptos2019,1,951,train_sub
aptos2019,1,953,train_sub
aptos2019,1,955,train_sub
aptos2019,1,956,train_sub
aptos2019,1,957,train_sub
aptos2019,1,958,train_sub
aptos2019,1,960,train_sub
aptos2019,1,962,train_sub
aptos2019,1,963,train_sub
aptos2019,1,964,train_sub
aptos2019,1,965,train_sub
aptos2019,1,966,train_sub
aptos2019,1,967,train_sub
aptos2019,1,968,train_sub
aptos2019,1,969,train_sub
aptos2019,1,972,train_sub
aptos2019,1,973,train_sub
aptos2019,1,974,train_sub
aptos2019,1,975,train_sub
aptos2019,1,977,train_sub
aptos2019,1,978,train_sub
aptos2019,1,979,train_sub
aptos2019,1,981,train_sub
aptos2019,1,982,train_sub
aptos2019,1,984,train_sub
aptos2019,1,985,train_sub
aptos2019,1,986,train_sub
aptos2019,1,987,train_sub
aptos2019,1,988,train_sub
aptos2019,1,990,train_sub
aptos2019,1,991,train_sub
aptos2019,1,993,train_sub
aptos2019,1,994,train_sub
aptos2019,1,995,train_sub
aptos2019,1,996,train_sub
aptos2019,1,997,train_sub
aptos2019,1,998,train_sub
aptos2019,1,1000,train_sub
aptos2019,1,1001,train_sub
aptos2019,1,1002,train_sub
aptos2019,1,1003,train_sub
aptos2019,1,1004,train_sub
aptos2019,1,1006,train_sub
aptos2019,1,1007,train_sub
aptos2019,1,1009,train_sub
aptos2019,1,1010,train_sub
aptos2019,1,1011,train_sub
aptos2019,1,1012,train_sub
aptos2019,1,1013,train_sub
aptos2019,1,1014,train_sub
aptos2019,1,1017,train_sub
aptos2019,1,1018,train_sub
aptos2019,1,1021,train_sub
aptos2019,1,1022,train_sub
aptos2019,1,1023,train_sub
aptos2019,1,1024,train_sub
aptos2019,1,1025,train_sub
aptos2019,1,1026,train_sub
aptos2019,1,1027,train_sub
aptos2019,1,1028,train_sub
aptos2019,1,1029,train_sub
aptos2019,1,1030,train_sub
aptos2019,1,1031,train_sub
aptos2019,1,1032,train_sub
aptos2019,1,1033,train_sub
aptos2019,1,1035,train_sub
aptos2019,1,1037,train_sub
aptos2019,1,1038,train_sub
aptos2019,1,1039,train_sub
aptos2019,1,1040,train_sub
aptos2019,1,1041,train_sub
aptos2019,1,1043,train_sub
aptos2019,1,1044,train_sub
aptos2019,1,1046,train_sub
aptos2019,1,1047,train_sub
aptos2019,1,1048,train_sub
aptos2019,1,1050,train_sub
aptos2019,1,1052,train_sub
aptos2019,1,1053,train_sub
aptos2019,1,1054,train_sub
aptos2019,1,1055,train_sub
aptos2019,1,1056,train_sub
aptos2019,1,1057,train_sub
aptos2019,1,1058,train_sub
aptos2019,1,1059,train_sub
aptos2019,1,1060,train_sub
aptos2019,1,1062,train_sub
aptos2019,1,1063,train_sub
aptos2019,1,1064,train_sub
aptos2019,1,1067,train_sub
aptos2019,1,1069,train_sub
aptos2019,1,1070,train_sub
aptos2019,1,1071,train_sub
aptos2019,1,1073,train_sub
aptos2019,1,1075,train_sub
aptos2019,1,1076,train_sub
aptos2019,1,1078,train_sub
aptos2019,1,1079,train_sub
aptos2019,1,1080,train_sub
aptos2019,1,1082,train_sub
aptos2019,1,1083,train_sub
aptos2019,1,1084,train_sub
aptos2019,1,1085,train_sub
aptos2019,1,1088,train_sub
aptos2019,1,1089,train_sub
aptos2019,1,1090,train_sub
aptos2019,1,1092,train_sub
aptos2019,1,1093,train_sub
aptos2019,1,1094,train_sub
aptos2019,1,1095,train_sub
aptos2019,1,1096,train_sub
aptos2019,1,1097,train_sub
aptos2019,1,1098,train_sub
aptos2019,1,1099,train_sub
aptos2019,1,1100,train_sub
aptos2019,1,1101,train_sub
aptos2019,1,1102,train_sub
aptos2019,1,1103,train_sub
aptos2019,1,1104,train_sub
aptos2019,1,1106,train_sub
aptos2019,1,1107,train_sub
aptos2019,1,1109,train_sub
aptos2019,1,1110,train_sub
aptos2019,1,1111,train_sub
aptos2019,1,1113,train_sub
aptos2019,1,1114,train_sub
aptos2019,1,1115,train_sub
aptos2019,1,1116,train_sub
aptos2019,1,1118,train_sub
aptos2019,1,1119,train_sub
aptos2019,1,1120,train_sub
aptos2019,1,1121,train_sub
aptos2019,1,1123,train_sub
aptos2019,1,1125,train_sub
aptos2019,1,1127,train_sub
aptos2019,1,1130,train_sub
aptos2019,1,1132,train_sub
aptos2019,1,1133,train_sub
aptos2019,1,1134,train_sub
aptos2019,1,1136,train_sub
aptos2019,1,1137,train_sub
aptos2019,1,1138,train_sub
aptos2019,1,1139,train_sub
aptos2019,1,1140,train_sub
aptos2019,1,1141,train_sub
aptos2019,1,1142,train_sub
aptos2019,1,1143,train_sub
aptos2019,1,1144,train_sub
aptos2019,1,1145,train_sub
aptos2019,1,1146,train_sub
aptos2019,1,1150,train_sub
aptos2019,1,1151,train_sub
aptos2019,1,1152,train_sub
aptos2019,1,1153,train_sub
aptos2019,1,1154,train_sub
aptos2019,1,1155,train_sub
aptos2019,1,1157,train_sub
aptos2019,1,1158,train_sub
aptos2019,1,1159,train_sub
aptos2019,1,1161,train_sub
aptos2019,1,1162,train_sub
aptos2019,1,1163,train_sub
aptos2019,1,1165,train_sub
aptos2019,1,1167,train_sub
aptos2019,1,1168,train_sub
aptos2019,1,1169,train_sub
aptos2019,1,1172,train_sub
aptos2019,1,1173,train_sub
aptos2019,1,1174,train_sub
aptos2019,1,1176,train_sub
aptos2019,1,1179,train_sub
aptos2019,1,1180,train_sub
aptos2019,1,1181,train_sub
aptos2019,1,1182,train_sub
aptos2019,1,1183,train_sub
aptos2019,1,1184,train_sub
aptos2019,1,1186,train_sub
aptos2019,1,1187,train_sub
aptos2019,1,1188,train_sub
aptos2019,1,1189,train_sub
aptos2019,1,1190,train_sub
aptos2019,1,1191,train_sub
aptos2019,1,1193,train_sub
aptos2019,1,1195,train_sub
aptos2019,1,1197,train_sub
aptos2019,1,1200,train_sub
aptos2019,1,1203,train_sub
aptos2019,1,1204,train_sub
aptos2019,1,1205,train_sub
aptos2019,1,1206,train_sub
aptos2019,1,1207,train_sub
aptos2019,1,1209,train_sub
aptos2019,1,1211,train_sub
aptos2019,1,1212,train_sub
aptos2019,1,1213,train_sub
aptos2019,1,1214,train_sub
aptos2019,1,1215,train_sub
aptos2019,1,1216,train_sub
aptos2019,1,1217,train_sub
aptos2019,1,1218,train_sub
aptos2019,1,1220,train_sub
aptos2019,1,1221,train_sub
aptos2019,1,1223,train_sub
aptos2019,1,1226,train_sub
aptos2019,1,1227,train_sub
aptos2019,1,1228,train_sub
aptos2019,1,1229,train_sub
aptos2019,1,1230,train_sub
aptos2019,1,1231,train_sub
aptos2019,1,1233,train_sub
aptos2019,1,1234,train_sub
aptos2019,1,1235,train_sub
aptos2019,1,1236,train_sub
aptos2019,1,1239,train_sub
aptos2019,1,1240,train_sub
aptos2019,1,1241,train_sub
aptos2019,1,1242,train_sub
aptos2019,1,1244,train_sub
aptos2019,1,1245,train_sub
aptos2019,1,1246,train_sub
aptos2019,1,1247,train_sub
aptos2019,1,1248,train_sub
aptos2019,1,1249,train_sub
aptos2019,1,1251,train_sub
aptos2019,1,1252,train_sub
aptos2019,1,1253,train_sub
aptos2019,1,1255,train_sub
aptos2019,1,1256,train_sub
aptos2019,1,1258,train_sub
aptos2019,1,1259,train_sub
aptos2019,1,1260,train_sub
aptos2019,1,1261,train_sub
aptos2019,1,1262,train_sub
aptos2019,1,1263,train_sub
aptos2019,1,1264,train_sub
aptos2019,1,1265,train_sub
aptos2019,1,1268,train_sub
aptos2019,1,1269,train_sub
aptos2019,1,1270,train_sub
aptos2019,1,1272,train_sub
aptos2019,1,1273,train_sub
aptos2019,1,1275,train_sub
aptos2019,1,1277,train_sub
aptos2019,1,1278,train_sub
aptos2019,1,1279,train_sub
aptos2019,1,1280,train_sub
aptos2019,1,1283,train_sub
aptos2019,1,1284,train_sub
aptos2019,1,1285,train_sub
aptos2019,1,1287,train_sub
aptos2019,1,1288,train_sub
aptos2019,1,1290,train_sub
aptos2019,1,1291,train_sub
aptos2019,1,1292,train_sub
aptos2019,1,1293,train_sub
aptos2019,1,1295,train_sub
aptos2019,1,1296,train_sub
aptos2019,1,1297,train_sub
aptos2019,1,1298,train_sub
aptos2019,1,1300,train_sub
aptos2019,1,1301,train_sub
aptos2019,1,1302,train_sub
aptos2019,1,1303,train_sub
aptos2019,1,1306,train_sub
aptos2019,1,1308,train_sub
aptos2019,1,1309,train_sub
aptos2019,1,1310,train_sub
aptos2019,1,1312,train_sub
aptos2019,1,1313,train_sub
aptos2019,1,1314,train_sub
aptos2019,1,1315,train_sub
aptos2019,1,1316,train_sub
aptos2019,1,1317,train_sub
aptos2019,1,1318,train_sub
aptos2019,1,1319,train_sub
aptos2019,1,1320,train_sub
aptos2019,1,1321,train_sub
aptos2019,1,1322,train_sub
aptos2019,1,1323,train_sub
aptos2019,1,1324,train_sub
aptos2019,1,1325,train_sub
aptos2019,1,1327,train_sub
aptos2019,1,1328,train_sub
aptos2019,1,1329,train_sub
aptos2019,1,1331,train_sub
aptos2019,1,1333,train_sub
aptos2019,1,1335,train_sub
aptos2019,1,1336,train_sub
aptos2019,1,1338,train_sub
aptos2019,1,1339,train_sub
aptos2019,1,1340,train_sub
aptos2019,1,1343,train_sub
aptos2019,1,1344,train_sub
aptos2019,1,1346,train_sub
aptos2019,1,1349,train_sub
aptos2019,1,1350,train_sub
aptos2019,1,1351,train_sub
aptos2019,1,1352,train_sub
aptos2019,1,1354,train_sub
aptos2019,1,1355,train_sub
aptos2019,1,1356,train_sub
aptos2019,1,1357,train_sub
aptos2019,1,1358,train_sub
aptos2019,1,1359,train_sub
aptos2019,1,1360,train_sub
aptos2019,1,1361,train_sub
aptos2019,1,1362,train_sub
aptos2019,1,1364,train_sub
aptos2019,1,1366,train_sub
aptos2019,1,1367,train_sub
aptos2019,1,1369,train_sub
aptos2019,1,1371,train_sub
aptos2019,1,1373,train_sub
aptos2019,1,1374,train_sub
aptos2019,1,1376,train_sub
aptos2019,1,1377,train_sub
aptos2019,1,1379,train_sub
aptos2019,1,1380,train_sub
aptos2019,1,1381,train_sub
aptos2019,1,1383,train_sub
aptos2019,1,1384,train_sub
aptos2019,1,1386,train_sub
aptos2019,1,1387,train_sub
aptos2019,1,1392,train_sub
aptos2019,1,1393,train_sub
aptos2019,1,1394,train_sub
aptos2019,1,1395,train_sub
aptos2019,1,1397,train_sub
aptos2019,1,1401,train_sub
aptos2019,1,1403,train_sub
aptos2019,1,1404,train_sub
aptos2019,1,1405,train_sub
aptos2019,1,1406,train_sub
aptos2019,1,1407,train_sub
aptos2019,1,1408,train_sub
aptos2019,1,1409,train_sub
aptos2019,1,1410,train_sub
aptos2019,1,1412,train_sub
aptos2019,1,1413,train_sub
aptos2019,1,1414,train_sub
aptos2019,1,1415,train_sub
aptos2019,1,1416,train_sub
aptos2019,1,1418,train_sub
aptos2019,1,1420,train_sub
aptos2019,1,1421,train_sub
aptos2019,1,1422,train_sub
aptos2019,1,1423,train_sub
aptos2019,1,1424,train_sub
aptos2019,1,1426,train_sub
aptos2019,1,1427,train_sub
aptos2019,1,1428,train_sub
aptos2019,1,1429,train_sub
aptos2019,1,1431,train_sub
aptos2019,1,1434,train_sub
aptos2019,1,1437,train_sub
aptos2019,1,1438,train_sub
aptos2019,1,1440,train_sub
aptos2019,1,1442,train_sub
aptos2019,1,1443,train_sub
aptos2019,1,1445,train_sub
aptos2019,1,1446,train_sub
aptos2019,1,1447,train_sub
aptos2019,1,1448,train_sub
aptos2019,1,1449,train_sub
aptos2019,1,1450,train_sub
aptos2019,1,1451,train_sub
aptos2019,1,1453,train_sub
aptos2019,1,1454,train_sub
aptos2019,1,1456,train_sub
aptos2019,1,1457,train_sub
aptos2019,1,1458,train_sub
aptos2019,1,1460,train_sub
aptos2019,1,1461,train_sub
aptos2019,1,1462,train_sub
aptos2019,1,1463,train_sub
aptos2019,1,1464,train_sub
aptos2019,1,1465,train_sub
aptos2019,1,1466,train_sub
aptos2019,1,1467,train_sub
aptos2019,1,1469,train_sub
aptos2019,1,1470,train_sub
aptos2019,1,1471,train_sub
aptos2019,1,1474,train_sub
aptos2019,1,1475,train_sub
aptos2019,1,1476,train_sub
aptos2019,1,1477,train_sub
aptos2019,1,1478,train_sub
aptos2019,1,1479,train_sub
aptos2019,1,1480,train_sub
aptos2019,1,1484,train_sub
aptos2019,1,1485,train_sub
aptos2019,1,1486,train_sub
aptos2019,1,1487,train_sub
aptos2019,1,1489,train_sub
aptos2019,1,1492,train_sub
aptos2019,1,1493,train_sub
aptos2019,1,1494,train_sub
aptos2019,1,1497,train_sub
aptos2019,1,1498,train_sub
aptos2019,1,1499,train_sub
aptos2019,1,1500,train_sub
aptos2019,1,1501,train_sub
aptos2019,1,1502,train_sub
aptos2019,1,1503,train_sub
aptos2019,1,1504,train_sub
aptos2019,1,1505,train_sub
aptos2019,1,1506,train_sub
aptos2019,1,1507,train_sub
aptos2019,1,1510,train_sub
aptos2019,1,1511,train_sub
aptos2019,1,1513,train_sub
aptos2019,1,1514,train_sub
aptos2019,1,1517,train_sub
aptos2019,1,1518,train_sub
aptos2019,1,1519,train_sub
aptos2019,1,1520,train_sub
aptos2019,1,1521,train_sub
aptos2019,1,1522,train_sub
aptos2019,1,1523,train_sub
aptos2019,1,1525,train_sub
aptos2019,1,1529,train_sub
aptos2019,1,1530,train_sub
aptos2019,1,1531,train_sub
aptos2019,1,1532,train_sub
aptos2019,1,1533,train_sub
aptos2019,1,1535,train_sub
aptos2019,1,1536,train_sub
aptos2019,1,1538,train_sub
aptos2019,1,1540,train_sub
aptos2019,1,1541,train_sub
aptos2019,1,1542,train_sub
aptos2019,1,1543,train_sub
aptos2019,1,1545,train_sub
aptos2019,1,1546,train_sub
aptos2019,1,1547,train_sub
aptos2019,1,1548,train_sub
aptos2019,1,1551,train_sub
aptos2019,1,1552,train_sub
aptos2019,1,1553,train_sub
aptos2019,1,1554,train_sub
aptos2019,1,1555,train_sub
aptos2019,1,1556,train_sub
aptos2019,1,1559,train_sub
aptos2019,1,1560,train_sub
aptos2019,1,1561,train_sub
aptos2019,1,1562,train_sub
aptos2019,1,1563,train_sub
aptos2019,1,1564,train_sub
aptos2019,1,1566,train_sub
aptos2019,1,1568,train_sub
aptos2019,1,1569,train_sub
aptos2019,1,1570,train_sub
aptos2019,1,1572,train_sub
aptos2019,1,1574,train_sub
aptos2019,1,1575,train_sub
aptos2019,1,1577,train_sub
aptos2019,1,1578,train_sub
aptos2019,1,1579,train_sub
aptos2019,1,1583,train_sub
aptos2019,1,1584,train_sub
aptos2019,1,1585,train_sub
aptos2019,1,1586,train_sub
aptos2019,1,1588,train_sub
aptos2019,1,1589,train_sub
aptos2019,1,1591,train_sub
aptos2019,1,1593,train_sub
aptos2019,1,1594,train_sub
aptos2019,1,1595,train_sub
aptos2019,1,1597,train_sub
aptos2019,1,1598,train_sub
aptos2019,1,1599,train_sub
aptos2019,1,1601,train_sub
aptos2019,1,1604,train_sub
aptos2019,1,1605,train_sub
aptos2019,1,1607,train_sub
aptos2019,1,1609,train_sub
aptos2019,1,1613,train_sub
aptos2019,1,1615,train_sub
aptos2019,1,1616,train_sub
aptos2019,1,1618,train_sub
aptos2019,1,1620,train_sub
aptos2019,1,1622,train_sub
aptos2019,1,1624,train_sub
aptos2019,1,1625,train_sub
aptos2019,1,1626,train_sub
aptos2019,1,1628,train_sub
aptos2019,1,1629,train_sub
aptos2019,1,1632,train_sub
aptos2019,1,1633,train_sub
aptos2019,1,1634,train_sub
aptos2019,1,1635,train_sub
aptos2019,1,1637,train_sub
aptos2019,1,1638,train_sub
aptos2019,1,1640,train_sub
aptos2019,1,1642,train_sub
