source_id,source_citation,source_doi,source_arxiv,source_pdf_url,pdf_sha256,pdf_bytes,retrieved_utc,note,matrix_id,table_label,page_printed,page_pdf_index,task,row_axis,col_axis,verified_in_pdf_text,verification_status,caution,cell_type,row_idx,row_name,col_idx,col_name,count
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T2_retina_specialist_majority,Table 2,14,13,DR,Adjudicated consensus of retina specialists (reference standard),"Majority decision of 3 retinal specialists, before adjudication",True,ok,자기 일치 상한 — 이 3인은 판정 표준을 만든 바로 그 망막 전문의들이다. 독립 패널이 아니므로 0.793 은 상한이다.,col_total,-1,ALL,3,Severe,38
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T2_retina_specialist_majority,Table 2,14,13,DR,Adjudicated consensus of retina specialists (reference standard),"Majority decision of 3 retinal specialists, before adjudication",True,ok,자기 일치 상한 — 이 3인은 판정 표준을 만든 바로 그 망막 전문의들이다. 독립 패널이 아니므로 0.793 은 상한이다.,col_total,-1,ALL,4,Proliferative,16
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T2_retina_specialist_majority,Table 2,14,13,DR,Adjudicated consensus of retina specialists (reference standard),"Majority decision of 3 retinal specialists, before adjudication",True,ok,자기 일치 상한 — 이 3인은 판정 표준을 만든 바로 그 망막 전문의들이다. 독립 패널이 아니므로 0.793 은 상한이다.,grand_total,-1,ALL,-1,ALL,1813
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T2_retina_specialist_majority,Table 2,14,13,DR,Adjudicated consensus of retina specialists (reference standard),"Majority decision of 3 retinal specialists, before adjudication",True,ok,자기 일치 상한 — 이 3인은 판정 표준을 만든 바로 그 망막 전문의들이다. 독립 패널이 아니므로 0.793 은 상한이다.,stated_N_table1,-1,ALL,-1,ALL,1813
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,0,No,0,No,1432
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,0,No,1,Mild,32
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,0,No,2,Moderate,10
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,0,No,3,Severe,0
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,0,No,4,Proliferative,1
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",row_total,0,No,-1,ALL,1475
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,1,Mild,0,No,67
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,1,Mild,1,Mild,38
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,1,Mild,2,Moderate,19
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,1,Mild,3,Severe,1
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,1,Mild,4,Proliferative,0
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",row_total,1,Mild,-1,ALL,125
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,2,Moderate,0,No,20
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,2,Moderate,1,Mild,14
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,2,Moderate,2,Moderate,94
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,2,Moderate,3,Severe,14
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,2,Moderate,4,Proliferative,2
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",row_total,2,Moderate,-1,ALL,144
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,3,Severe,0,No,0
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,3,Severe,1,Mild,0
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,3,Severe,2,Moderate,9
S8-49,"Krause J, Gulshan V, Rahimy E, Karth P, Widner K, Corrado GS, Peng L, Webster DR. Grader variability and the importance of reference standards for evaluating machine learning models for diabetic retinopathy. Ophthalmology 2018;125(8):1264-1272.",10.1016/j.ophtha.2018.01.034,arXiv:1710.01711v3,https://arxiv.org/pdf/1710.01711v3,56bfd032f71a41ca9b2e1f772ac11ef69d18d82cc89a5ae161a4b27af4305327,621050,2026-09-08T07:05:58Z,탐색적 · exploratory (w11 · 판정 아님 / not a verdict),T4_ophthalmologist_majority,Table 4,15,14,DR,Adjudicated consensus of retina specialists (reference standard),Majority decision of 3 general ophthalmologists (independent of the panel),True,ok,"published 표 자체의 총합이 1,810 (No 행 1,475) 으로 Table 1 의 1,813 (No 행 1,478) 보다 3 장 적다. 논문이 함께 싣는 특이도 98.1% 는 1,475 분모와 일치하므로 이는 전사 오류가 아니라 published 표의 내부 불일치다. 누락 3 장을 정답/오답 어느 쪽으로 두어도 BACC 는 0.7116-0.7120 → 0.712 로 변하지 않는다.",cell,3,Severe,3,Severe,41
