filename,true_label,class_name,influence_bacc,loo_bacc,influence_CaS,influence_CoS,influence_Gum,influence_MC,influence_OC,influence_OLP,influence_OT
Training/CaS/_430.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_408.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_419.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_407.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_431.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_403.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_419.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_411.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_413.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_455.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_412.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_450.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_420.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_456.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_409.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_412.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_454.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_441.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_446.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_469.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_431.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_427.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_439.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_409.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_410.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_420.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_423.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_402.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_400.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_432.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_410.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_415.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_403.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_417.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_433.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_442.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_414.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_408.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_446.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_425.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_460.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_410.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_422.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_435.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_438.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_430.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_421.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_407.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_403.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_411.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_427.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_457.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_427.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_422.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_424.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_439.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_465.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_438.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_446.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_454.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_422.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_423.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_456.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_404.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_413.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_425.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_428.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_439.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_452.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_466.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_461.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_448.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_458.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_419.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_431.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_404.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_413.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_439.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_428.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_406.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_422.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_437.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_423.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_405.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_435.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_467.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_421.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_407.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_401.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_406.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_430.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_464.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_425.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_451.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_427.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_457.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_427.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_445.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_457.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_434.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_433.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_411.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_438.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_407.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_404.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_408.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_411.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_414.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_431.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_448.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_441.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_404.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_429.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_442.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_459.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_424.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_434.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_424.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_403.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_409.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_440.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_453.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_401.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_444.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_424.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_451.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_448.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_437.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_407.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_443.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_435.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_437.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_426.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_450.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_424.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_468.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_403.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_447.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_422.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_442.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_400.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_400.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_439.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_460.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_415.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_473.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_418.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_472.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_404.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_417.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_441.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_425.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OC/_406.jpg,4,OC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_439.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_418.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_441.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_425.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_410.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_428.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_458.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_407.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_416.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_406.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_435.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_449.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_459.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_460.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_429.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_434.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_414.jpg,5,OLP,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CaS/_436.jpg,0,CaS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OT/_424.jpg,6,OT,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/Gum/_430.jpg,2,Gum,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/MC/_459.jpg,3,MC,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/CoS/_416.jpg,1,CoS,0.0,0.8107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Training/OLP/_446.jpg,5,OLP,-0.023809523809523836,0.8345238095238094,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666663
Training/OLP/_463.jpg,5,OLP,-0.023809523809523836,0.8345238095238094,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666663
Training/OT/_421.jpg,6,OT,-0.023809523809523836,0.8345238095238094,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666663
Training/OLP/_449.jpg,5,OLP,-0.023809523809523836,0.8345238095238094,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666663
