pool_idx,image,task,label,neardup_group
434,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/d6b620c7-4466-4398-ad48-c020e48d7b29.jpg,hk_u,3,8095
435,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/0efc2d9e-f46d-40d9-afdc-8189c29336e9.jpg,hk_u,3,8059
436,labeled-images/upper-gi-tract/pathological-findings/barretts/226a262c-3a76-41fb-91ec-7122790ab452.jpg,hk_u,3,8031
437,labeled-images/upper-gi-tract/pathological-findings/barretts/ff217c66-272b-4144-85b2-e77e8d14f6c4.jpg,hk_u,3,8055
438,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/d0313453-b4ad-4112-ac4e-830966d7c946.jpg,hk_u,3,8093
439,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/a30cd737-df9c-46aa-800d-8a2c5986f50b.jpg,hk_u,3,8084
440,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/9b852df7-5851-4620-a3ec-1a43a0593171.jpg,hk_u,3,8080
441,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/5f586e2d-2269-41aa-b801-d5ae87129b75.jpg,hk_u,3,8071
442,labeled-images/upper-gi-tract/pathological-findings/barretts/1f904b6e-a184-4d2f-8dae-8876b293568a.jpg,hk_u,3,8029
443,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/cf06a21b-d3ea-4c51-afa9-329f18be8518.jpg,hk_u,3,8090
444,labeled-images/upper-gi-tract/pathological-findings/barretts/b470a84e-6560-4d7c-bb4e-2dbcbd96d17d.jpg,hk_u,3,8048
445,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/44c452dd-f004-4e6f-8a9b-dc779e4d48d2.jpg,hk_u,3,8066
446,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/cae271f6-943d-4632-b860-60a0b928e5e7.jpg,hk_u,3,8089
447,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/4722aed9-b974-466c-a350-5870ec0383e6.jpg,hk_u,3,8068
448,labeled-images/upper-gi-tract/pathological-findings/barretts/1ba881b6-36de-4e9f-8867-ac9bded80858.jpg,hk_u,3,8027
449,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/03b9c09d-9018-4104-a249-2ec9c471dbf0.jpg,hk_u,3,8056
450,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/cf6bfd1e-a2ea-4763-8024-da57df87ceb6.jpg,hk_u,3,8092
451,labeled-images/upper-gi-tract/pathological-findings/barretts/5460818f-5c1d-4e61-9f90-4f974d150689.jpg,hk_u,3,8037
452,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/fd091d93-f3bf-494d-bbee-5da2cc70989b.jpg,hk_u,3,8103
453,labeled-images/upper-gi-tract/pathological-findings/barretts/217721be-f88d-4630-a85f-c4b22a752ea8.jpg,hk_u,3,8030
454,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/9c1c6c31-dfa3-4929-97c8-c4bc0068f9d9.jpg,hk_u,3,8081
455,labeled-images/upper-gi-tract/pathological-findings/barretts/0ca3fdfe-1ab5-401c-a7f1-fb13f2586340.jpg,hk_u,3,8022
456,labeled-images/upper-gi-tract/pathological-findings/barretts/0c9e0051-684f-4cad-9bd2-ed081d876249.jpg,hk_u,3,8021
457,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/18650e78-2cae-4609-8384-a1b9911f27e7.jpg,hk_u,3,8062
458,labeled-images/upper-gi-tract/pathological-findings/barretts/12b11a85-a5ee-4770-b643-254d631c1585.jpg,hk_u,3,8024
459,labeled-images/upper-gi-tract/pathological-findings/barretts/68183bba-a974-4dd2-8f5a-15ab429d83c4.jpg,hk_u,3,8040
460,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/14f12b72-ec9d-4040-a995-2420072dbd20.jpg,hk_u,3,8061
461,labeled-images/upper-gi-tract/pathological-findings/barretts/9393fa83-caa6-4863-a5de-7fa1028da946.jpg,hk_u,3,8044
462,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/f3298956-5b2d-4d1e-946e-a32c47b582b6.jpg,hk_u,3,8100
463,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/84ceedf7-5ada-4546-8f3f-14fc0c658edb.jpg,hk_u,3,8077
464,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/101b7a09-3116-4f28-afc4-e4705999a038.jpg,hk_u,3,8060
465,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/70d62048-39ec-411f-8e51-81f54a0170cb.jpg,hk_u,3,8074
466,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/785307ca-667a-4e09-ad4c-e81db22b7d3b.jpg,hk_u,3,8075
467,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/a0e5972f-a1af-4b52-a468-9aa028cfbe16.jpg,hk_u,3,8083
468,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/e64aef67-1a24-4d3f-b6a5-67381555e7df.jpg,hk_u,3,8098
469,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/f06503c7-0f4d-4d2b-a30e-652b69b502db.jpg,hk_u,3,8099
470,labeled-images/upper-gi-tract/pathological-findings/barretts/0033588e-ae3b-4cc0-aa8e-2ac34857c9cb.jpg,hk_u,3,8020
471,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/3dcbbdf8-4c04-4f47-8aa8-e6859258ddab.jpg,hk_u,3,8065
472,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/6361016f-717f-4c1e-a94f-e9750f0944e4.jpg,hk_u,3,8073
473,labeled-images/upper-gi-tract/pathological-findings/barretts/7ce23f01-78dd-4133-8b1b-68636217f878.jpg,hk_u,3,8042
474,labeled-images/upper-gi-tract/pathological-findings/barretts/7c243b75-2082-46ff-b6b2-4b3a734c0dbd.jpg,hk_u,3,8041
475,labeled-images/upper-gi-tract/pathological-findings/barretts/8b730bab-4e4e-4f92-95f3-91dd345d78a0.jpg,hk_u,3,8043
476,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/f3b86789-4b3c-4978-a26f-c4d95fa9124d.jpg,hk_u,3,8101
477,labeled-images/upper-gi-tract/pathological-findings/barretts/c701e6b5-4fbf-45a5-ae6c-4a82b9592e94.jpg,hk_u,3,8050
478,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/463c84ec-2e3e-46c4-9de7-f5f834b28010.jpg,hk_u,3,8067
479,labeled-images/upper-gi-tract/pathological-findings/barretts/270c7eb3-1c2e-4ecf-9b61-f38ebf146673.jpg,hk_u,3,8033
480,labeled-images/upper-gi-tract/pathological-findings/barretts/aee0204e-fa72-44f4-82ab-4e89bbaaf67f.jpg,hk_u,3,8046
481,labeled-images/upper-gi-tract/pathological-findings/barretts/1778d904-b13e-4461-9cd4-6a5bf1d3b37c.jpg,hk_u,3,8025
482,labeled-images/upper-gi-tract/pathological-findings/barretts/6548c39a-3f73-491e-99b9-4c364adf23ff.jpg,hk_u,3,8039
483,labeled-images/upper-gi-tract/pathological-findings/barretts/0ceb7736-72bf-4480-9f98-9060fdddba9f.jpg,hk_u,3,8023
484,labeled-images/upper-gi-tract/pathological-findings/barretts/b994ff9f-38c9-426b-8197-c6fcedd3ea5b.jpg,hk_u,3,8049
485,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/38e800ec-67eb-4218-9e6f-98444df41eaa.jpg,hk_u,3,8063
486,labeled-images/upper-gi-tract/pathological-findings/barretts/a6c44fe9-bbf5-4bb5-98f9-082006d6dd05.jpg,hk_u,3,8045
487,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/70921113-09bd-4795-9050-4d633dea80ce.jpg,hk_u,3,8032
488,labeled-images/upper-gi-tract/pathological-findings/barretts-short-segment/0411e66e-a3f4-4833-8133-971cbbebefc2.jpg,hk_u,3,8057
489,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/24591753-bb82-499e-8df9-2cdca2cf8ca4.jpg,hk_u,0,7246
490,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/800ae981-d58b-47c2-a320-4f306f4f2438.jpg,hk_u,0,7557
491,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1d970438-1b05-4953-a61f-d0765c255331.jpg,hk_u,0,7215
492,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/264230f7-ef1d-4a15-b2bd-0badc708dc26.jpg,hk_u,0,7254
493,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1b146ffc-aad6-49fa-8897-1b99baef7f85.jpg,hk_u,0,7207
494,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/6696fff3-14e7-4cad-961e-3eef990b5cdc.jpg,hk_u,0,7460
495,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a6b4c06b-bfb3-4fdd-98ef-5e164b181f1d.jpg,hk_u,0,7706
496,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/192ee356-af63-4339-882a-a2ff3d9ec6ee.jpg,hk_u,0,7197
497,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/23a90846-67a4-4dd2-8e46-df67c2a8eae3.jpg,hk_u,0,7242
498,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/14d06ef3-16da-411d-80be-80d001f4bc49.jpg,hk_u,0,7181
499,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b33e36d5-cbca-4d4f-b7c2-76cbec746d2c.jpg,hk_u,0,7758
500,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/38cc7eda-853a-4205-95ac-c64e89eb96a2.jpg,hk_u,0,7315
501,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/0b5cf4bd-18cc-4e5d-9203-142dab5ffcac.jpg,hk_u,0,7148
502,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/fce23840-51c4-4cf2-8060-8f08284102bb.jpg,hk_u,0,8011
503,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/cf00ee19-2d32-48f9-b18f-093d387a054f.jpg,hk_u,0,7856
504,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/648d2501-e3a3-416f-a2f8-64da94fbaacd.jpg,hk_u,0,7455
505,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/958eca28-0ca9-405c-8c78-cf852825d8b9.jpg,hk_u,0,7644
506,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c7aae4a4-2c69-4377-9742-7c4f1366bfe0.jpg,hk_u,0,7835
507,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/83bcbc9b-9f14-4260-8e8c-04a42937cee9.jpg,hk_u,0,7574
508,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/271c9bcc-b974-4e6e-93d2-9488dc871f06.jpg,hk_u,0,7257
509,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a966dfbd-e8f1-4000-be0d-036d5743b94e.jpg,hk_u,0,7721
510,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f5309d01-a700-483b-a19a-4a2ce2762571.jpg,hk_u,0,7984
511,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/6b976b78-58d1-41de-a1c8-22b4dd93a31c.jpg,hk_u,0,7486
512,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/5ec94f38-668a-4ae8-a4ac-1874cf5bf201.jpg,hk_u,0,7437
513,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/6ae7ee5c-e65e-47b1-a803-ecc3dfafa72a.jpg,hk_u,0,7483
514,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e927123f-ec1b-4a42-8396-b1e028193bc7.jpg,hk_u,0,7939
515,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f2a3831a-9dab-4c63-addf-f62ca00b23fe.jpg,hk_u,0,7978
516,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f24d804b-b477-4077-bfba-3f79506647f8.jpg,hk_u,0,7974
517,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8c349c1a-78c1-436a-b559-6f05d939639c.jpg,hk_u,0,7614
518,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/509fb7e9-11d8-4b71-b6d0-021c0b187f17.jpg,hk_u,0,7395
519,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/370106e8-c1d8-4343-ad1b-a3f2203b3818.jpg,hk_u,0,7312
520,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/06aca135-4ddd-49d7-9d08-291f3cd77bce.jpg,hk_u,0,7131
521,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/506bde00-a1e4-4217-982a-59f41d20742f.jpg,hk_u,0,7394
522,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/dd7dad43-903a-42ff-ba46-3dae78b6909a.jpg,hk_u,0,7900
523,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/67ba897e-e70d-49c1-8225-759505a9261f.jpg,hk_u,0,7465
524,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ccab8460-8b9c-4377-a85c-897eba163717.jpg,hk_u,0,7851
525,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b7fa1b2a-d91b-4ed1-b9a8-375036575355.jpg,hk_u,0,7773
526,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/58e88107-b816-4a94-a24a-6cbddbf91d7e.jpg,hk_u,0,7417
527,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/60f4e5ee-dc99-48ad-988b-7f87654340fe.jpg,hk_u,0,7443
528,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/3c406664-8a14-45e1-92f5-50ee3a84795e.jpg,hk_u,0,7326
529,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/33cf511d-ec3b-4d8f-9093-f475cf13a84f.jpg,hk_u,0,7302
530,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/face2bc3-cc45-40fd-aae0-080aadbd0bf5.jpg,hk_u,0,8004
531,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a6bdd3e6-242f-4a42-ba75-f944186ddaed.jpg,hk_u,0,7707
532,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/54469bc1-cbb6-42f4-8cb2-764824d4afad.jpg,hk_u,0,7406
533,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/abde14d1-506d-4769-ba3b-2aa8556d0107.jpg,hk_u,0,7728
534,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/021bf467-f7b7-4c40-912b-ee8006641c02.jpg,hk_u,0,7114
535,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/19f6de9d-a26a-4008-a928-aaf37aa21d35.jpg,hk_u,0,7203
536,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/79a383bf-33d0-4ae5-98c5-7cde8995b23d.jpg,hk_u,0,7531
537,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c7eb86b7-1b60-4d9c-8fde-05631775d5e5.jpg,hk_u,0,7836
538,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7fa4bbc0-70b3-49b0-b1f9-949510fe81cd.jpg,hk_u,0,7554
539,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/281c2777-1eed-4cba-b5f6-c07ac65bb95d.jpg,hk_u,0,7262
540,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/51740d38-923d-421b-a672-18feb80fdb6f.jpg,hk_u,0,7399
541,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b42073e6-1a0b-4bda-b2da-a5badd96066d.jpg,hk_u,0,7763
542,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/68008074-4cae-46ea-a941-d9584a7d6589.jpg,hk_u,0,7468
543,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/0ff891e3-c08e-4701-bed1-72f4ee73d9dd.jpg,hk_u,0,7167
544,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/6814bc23-3930-4073-83dd-593e93828603.jpg,hk_u,0,7469
545,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/39f8a6b4-ea1f-4862-ab21-cde455423b94.jpg,hk_u,0,7319
546,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/4d6f3292-fbef-4242-a8b1-39cd71330145.jpg,hk_u,0,7384
547,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e7173013-169d-46c3-bb38-ef59ae31cd4f.jpg,hk_u,0,7936
548,labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/a4806a8a-8eac-4c00-94ad-dfa446956eb2.jpg,hk_u,1,8344
549,labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/10808574-3640-4c27-820f-cca5bbebf28f.jpg,hk_u,1,8132
550,labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/5438dae8-d837-448a-a717-424e2f0d6a42.jpg,hk_u,1,8236
551,labeled-images/upper-gi-tract/pathological-findings/esophagitis-a/5b749b89-cb2d-4593-87ef-1115d4253219.jpg,hk_u,1,8249
552,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/88c64008-0ef2-495a-8b73-661ad92ea9e4.jpg,hk_u,0,7598
553,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/871a500d-d223-4957-b4ad-d2ae22210ce2.jpg,hk_u,0,7588
554,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/6dd09789-dc19-4091-820d-007c9fef5e37.jpg,hk_u,0,7490
555,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c495d601-42bc-496b-a185-ccb417a43100.jpg,hk_u,0,7824
556,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a84dcce1-e986-42ff-9d0b-27e2b76a90a9.jpg,hk_u,0,7715
557,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/caa95d3f-e083-42b1-a9db-a03d37da9066.jpg,hk_u,0,7846
558,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/23f443b4-2ba0-4a98-8515-b69bcc521e69.jpg,hk_u,0,7244
559,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/29b052fa-d916-4a53-b151-3b2b1f5c3cf1.jpg,hk_u,0,7269
560,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1f96afab-eeee-475e-9284-96dd8df0afc8.jpg,hk_u,0,7221
561,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/bfc25d88-d2e7-405f-944d-fceb7fad6da3.jpg,hk_u,0,7807
562,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7b76eda3-a2c2-4d78-9e1c-84b22a01fb82.jpg,hk_u,0,7539
563,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7f7f0983-0e65-43fb-98e2-21dcdee72723.jpg,hk_u,0,7553
564,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c2e95125-5a5a-44d5-bcdf-6fb620fdc5ca.jpg,hk_u,0,7817
565,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/00b25e1b-04fc-406a-822a-745a4a2ccc8d.jpg,hk_u,0,7107
566,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/238ccfd3-37b1-4b46-9576-bea625f49d1e.jpg,hk_u,0,7240
567,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/6562e628-52d4-45a0-8feb-39045a825ca4.jpg,hk_u,0,7456
568,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/5b8363a6-739f-42f2-a9b8-c1284616f445.jpg,hk_u,0,7428
569,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/fdf96b04-09fd-485c-8a96-bf8807ef75f0.jpg,hk_u,0,8015
570,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/5f33a571-08e8-427f-9b0c-e70da407b8d4.jpg,hk_u,0,7440
571,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/51a2658b-0aca-411e-bf65-96dbb5ca60d3.jpg,hk_u,0,7400
572,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/4c27b84d-cd10-47e0-9e3c-b1a628fb49fd.jpg,hk_u,0,7377
573,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/86a77116-57af-4560-90e4-44f6ab099876.jpg,hk_u,0,7585
574,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ae6b1b52-4073-49fe-b212-b8627b841dfd.jpg,hk_u,0,7742
575,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c407e19d-b77e-498a-a0e0-777c4a83228c.jpg,hk_u,0,7823
576,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8ad6979e-7134-455a-90a8-f2defc6b2036.jpg,hk_u,0,7605
577,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/30709197-48b4-437a-b580-3ce6fe65a424.jpg,hk_u,0,7290
578,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e1ab7eb9-0e9f-4b40-b2d9-58d63a793aa4.jpg,hk_u,0,7917
579,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/997c8304-5582-4e58-a5ce-885fd4e023ef.jpg,hk_u,0,7663
580,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/3fedf47e-f8cc-44ff-bbcf-8db9355c433f.jpg,hk_u,0,7337
581,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f826afb3-2c10-451a-9bc9-826414a98f96.jpg,hk_u,0,7997
582,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2890a4fa-07fa-405f-a55b-317d1345f8a6.jpg,hk_u,0,7264
583,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8cd8e09d-b6cf-4ccb-8223-5885b97c70bc.jpg,hk_u,0,7617
584,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/20f3c680-97c3-44a4-b9cd-665848337652.jpg,hk_u,0,7227
585,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/83768c6c-c609-4891-8217-0e6c83dd1dce.jpg,hk_u,0,7570
586,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/485305df-5e72-4d5a-a683-19046c84de59.jpg,hk_u,0,7367
587,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ed580b9b-9e86-4bbd-83af-aa86c23538b3.jpg,hk_u,0,7961
588,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/6593afa1-c0d5-4d5a-99d2-95e70f327061.jpg,hk_u,0,7458
589,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/bcc0bfd2-79a6-4202-befd-31220f46c399.jpg,hk_u,0,7796
590,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a889b814-29f6-40ca-b025-e39b36e900ac.jpg,hk_u,0,7716
591,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b1ed5fc6-ab9d-420c-8c21-1d654fd6f362.jpg,hk_u,0,7753
592,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/4de80c62-e2b8-4822-8bcd-bdbd6cac4160.jpg,hk_u,0,7387
593,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/66d51c0d-2c08-4140-a9b4-94a2a7c15c63.jpg,hk_u,0,7461
594,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ece64514-8458-4b62-85bd-a1514d0c6272.jpg,hk_u,0,7959
595,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8cb5cdd5-dbfc-4b20-b986-5e03bea044d7.jpg,hk_u,0,7616
596,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/28aeb1cd-5209-4a23-b100-e5d8bff7490d.jpg,hk_u,0,7265
597,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/0e552c1c-a6bb-4d11-8f16-547f75d91080.jpg,hk_u,0,7162
598,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a1a22347-85ee-4bbc-9083-cbe6195d155f.jpg,hk_u,0,7693
599,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8e3d0f61-a711-4fcb-8457-800ca66d85ef.jpg,hk_u,0,7623
600,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2944d70b-e1ca-4c96-a6c7-f070c572c15e.jpg,hk_u,0,7267
601,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/103116f4-fddc-4032-be88-aa54740b94ee.jpg,hk_u,0,7168
602,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/701a1b16-d809-4d43-902a-d765ac591443.jpg,hk_u,0,7497
603,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8e20c7af-a71c-4462-a5ea-9aeada34d67c.jpg,hk_u,0,7622
604,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2a667233-90c3-4dfd-8e26-505200585c25.jpg,hk_u,0,7272
605,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ca784e38-32a0-4cb3-a112-a3b4e39a5a1f.jpg,hk_u,0,7845
606,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1d4e77e6-f763-4a7f-b53b-0fe5150824ec.jpg,hk_u,0,7213
607,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/0a893d62-d05c-48d0-91c6-9c8c181e6422.jpg,hk_u,0,7144
608,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/bc512311-1b0c-4892-8f46-80506998a818.jpg,hk_u,0,7792
609,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/d3793f24-28a5-4abd-ab63-8da6c3c13c70.jpg,hk_u,0,7873
610,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/bd775b19-fa4d-4bf3-bc42-1c79b8ad67ff.jpg,hk_u,0,7798
611,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1ae40840-6c95-4fbf-ac43-e69307d37ab8.jpg,hk_u,0,7205
612,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f5d03bbc-7daf-4a30-af1e-78e3f01c62c6.jpg,hk_u,0,7986
613,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/209f7be8-ac0d-4983-8f3b-c9c8e7a75a50.jpg,hk_u,0,7224
614,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8bc0e065-2c26-4ec0-abdc-c0e03c05d872.jpg,hk_u,0,7610
615,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f2248631-5bb2-4f10-b1ee-0ef54c0c3be5.jpg,hk_u,0,7972
616,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f5876cc8-5d54-45d4-95a3-2d4c18302556.jpg,hk_u,0,7985
617,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b3adec26-e016-4992-9cbd-14fc87c54239.jpg,hk_u,0,7760
618,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8f3ea92e-e059-406a-b03f-4a6c59b16ec0.jpg,hk_u,0,7629
619,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a0b3d420-564f-4bca-9569-eb0c93488535.jpg,hk_u,0,7689
620,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ec2cf93a-2830-489e-b9da-6c82cc405cc8.jpg,hk_u,0,7956
621,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e0ab6791-c4bd-4617-b956-a1fdcb69bab9.jpg,hk_u,0,7913
622,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/88c1915f-fce0-4c44-9745-a2fac2a3e04a.jpg,hk_u,0,7597
623,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b2278c8f-30dd-4cc1-a0a2-bf8c8e29cd0c.jpg,hk_u,0,7754
624,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e94255b0-8e09-4c6f-9533-59099169ee44.jpg,hk_u,0,7940
625,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/3d0dc950-4470-4331-a6ac-eb4e619197d1.jpg,hk_u,0,7330
626,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8c33a491-979e-4c09-9850-4d552cfd48c7.jpg,hk_u,0,7613
627,labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7fc43662-e821-4d37-9e63-b8f388977e5a.jpg,hk_u,0,7555
